trace_file,trace_idx,ATC_0,ATC_1,ATC_2,ATC_3,ATC_4,ATC_5,ATC_6,ATC_7,ATC,Track2,C7,IO,apdu,EncryptedPIN,AIP,IAD
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,424,181,12,136,40,0,0,0,0,,5413330337554966D25122012916230185,0088000004B50C882800  7781949F4B8190B5C0C44B80B0C14430A6EC4FDFF751044F859C4E1850063D3C489965EDAA5D8240E824868E8C312BE030F939A598028FB267CE0F8AC71C40F1768ABC41CFC3D264981D3EDC819F24208626F24DF202C4C4CCA785EDA2A1F8E69CC27D06CDF0DA461D0440DFB04F2D99239E5FE133C7283D5C79A2B4FD05E378E9E1DEFF99567AF31D20E1852E559E8486AA4371F336AB,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,425,62,202,159,154,0,0,0,0,,5413330337554966D25122012916230185,00880000043ECA9F9A00  7781949F4B81902208F81F1C14D7EAE72084785CF1F374319A8FD2282743EA46EF2D038B772CD6CD1EE646A24760814A10096F9AC660BA8EBA6529589718601AD7F97F2EDC8C0F8A0804A3AB844BCCCFFFFBB0704A6D7258C8D47099CB84A0722362CD474AC44544D1E6B3D13D4776C36424D6A05E51D903CDE78DE15FE00ED6A1D1155CE7191D5217088198B7532564D976313FFD08E6,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,426,66,206,96,195,0,0,0,0,,5413330337554966D25122012916230185,008800000442CE60C300  7781949F4B81907D229D620B5A5D6B132313BFD82BBAB72A2042FC6B218B52FF95FE91C85F6108A13CF145A34222AB21A433E1BA855489E63B218CADFCCAB9BDBA4FA300034866192B935AAD8CD123B952FFE86A8A62D998A6F9120FB5611DAD4545C70B477581FF02501753C46DC923462A1742B4B2B9C338013DB8A88C26729394716F0B717D3BFBE66CD2DDFAAA92492A4A23A5432D,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,427,156,22,148,116,0,0,0,0,,5413330337554966D25122012916230185,00880000049C16947400  7781949F4B81902605A572E9AC87DECA7E7B8A17DBD09C875C6C078B458F4BBB2440D263EE432037CC1172EAE12ACB372BB6B264DBFC0367882484F7EE0DA1B573824CF438E164987FE58B3EB5CDD423774F1E3FD13837F35F4D8178A6CF70367B3ADF88D420C06D7BBACB81D715AC4E4E875A5CCC4BB138CA9FBD967D8315B32A426E76DB02C05644BB56C37A5D97D320BDFFBEE4727E,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,428,88,79,80,209,0,0,0,0,,5413330337554966D25122012916230185,0088000004584F50D100  7781949F4B8190981BFF894B89F6A94004B0EA869D4C05C9FE48D6986A8CA5228FEE4FBFA82361344988CAFD3F03616B6F3FFDD444B7D9665309C4EC673D1D7EEFE4C2CD5A60D0ED612077E1E862266EA4625B0F87DD0A0D47378C113894E7C7838CAFE86F495F153EE597140388DE992C960204D5BE5C35882854148FD213F4BC5005F985E04FB20F9635CDF2B3BEC5BA6B60AFA5017D,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,429,43,151,82,111,0,0,0,0,,5413330337554966D25122012916230185,00880000042B97526F00  7781949F4B8190A787839093F414F1FF76DF9CF6799E4FD4737DCB93736A4871FB007EAC6D0EE200E57AB2792C9DECB2950046B7E3840E48EF43293507739D1B6B8DE6D30529109798117A5570506C30E21CF24AAFFBC206378EAA2784AD8B15DBDE9A5BAB618397197305E16D310EAA95227E0161E8455E837AA5839C71362CC0137B264ADB3D52F1DA5FB8CDAD0CA116327DAFA565BC,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,430,202,133,60,116,0,0,0,0,,5413330337554966D25122012916230185,0088000004CA853C7400  7781949F4B81904E95E542FB31D91FFE16827AB6F48024174962AEA53C4F6549157E970D57BEA5E040564ED7A46F846DA1BB737BD5B92BB0A81B0F43DA6A50C259E2E4AEEF241E2E6B108D2C60E620FD7FFBBE82D66D43E84EDF8C317F58563ED85F9663C615A46B14A8CF04EA5A02CD99C3BF0827A5834F0D1A7DD31892EF436EFF12259FCE94E7DF8E124D89C35D18B48C2C84EB60F5,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,431,134,190,249,208,0,0,0,0,,5413330337554966D25122012916230185,008800000486BEF9D000  7781949F4B81905BCF09076288FD001860C8319E8E4E94D37FF9DCB5B2732F3500C2C51727D09F886C07F80E6E01636247BAA374EF3EB5A3A82F4F06D3278D37BF9BDFC9E38171D2652CB1C7220F4A6F2E234EF4D64E177B44E5D2C2437562DBE42685B915BE96A9CB3BC041D33D9098FC35545B9CD7E191593659AF8920D41B715D66C39378ACEF2D604A5A507144231840DF9D8167D7,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,432,22,52,118,25,0,0,0,0,,5413330337554966D25122012916230185,00880000041634761900  7781949F4B819089564BD4ABF95CBB2958A6F87EAA9A2C13F2279A50CF0BBC0B08C2EA684F9EF75E6A14396DF4C62AF3D90CF53B23B2B5356DF4AF4218255C8633C957B0E785D9EC9956A3714D0D41618095667F773C7E6A00555A67CFCF5810F2952097ECA95BBBFBCBAB753935DE11A3C1C0B8983E405FBD3401F1D674B24B09F79083BCA631C491D1C787DA49CE9D7CEC007F1B2E3F,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,433,248,244,229,115,0,0,0,0,,5413330337554966D25122012916230185,0088000004F8F4E57300  7781949F4B8190191FBD7D01542109CAB8727FF672A4B6C459D3B56AAA7BB599B6BC4C0784587006F0138890847618BE20D594F21C737ED87218D624E73FBEF9233AE450553B47EF137626196A295E59C80844A3F7AAE41DF600B4993D0D1E2116AB730F1ADCBDFE64EBEA6400C739D4AEC481772B85A1CDF9FA9FE691BF3E61E9F4FEEAA09FFF520ED2AA1CB9506FE59E2DA67B1FB3AF,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,434,108,98,157,3,0,0,0,0,,5413330337554966D25122012916230185,00880000046C629D0300  7781949F4B819053DA7CE45676D55308272AC8C285A8A67D6F7C496EDFACA1E1E4BDBDD0E6D564251186DA4E403B37256B6595272C27D7616E624879E9170B4D990B23417ABB64478CF1E1A0D5C48D3980900CE12FA07BD0B2F704D8AB6CD56895FCF575A7885CF28F99BE1B4575FF7394EA6C3346008B9BB6FB24D08873F84114385E44FCE85A0998EB07E70312A0A30DA715CE9CCC07,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,435,68,163,30,24,0,0,0,0,,5413330337554966D25122012916230185,008800000444A31E1800  7781949F4B819072AED002ADB28C88DB3B2D02A6D8659301BE1ADB090532E466F07C6CED3CFFBC7C32518397C2751EF6DCF5E61E0670D3CC39F70EBCF61084BD09838445D3E453E801F9B130F1A0DFF111330D52FF4EE69F428FAA32816535ED73812BAE00840B02C4B282FAB53D5F9DEA6CBFAA289D501F858ED5784E43EC024FC23E92CB4B9DE21AB1A300B3064CA3D57F2493C85CF1,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,436,134,150,49,190,0,0,0,0,,5413330337554966D25122012916230185,0088000004869631BE00  7781949F4B81902660FD8DE8635DBFE58627523F8590D2C0627D4CBA7282EAC953430B34A5BD90175BA7D4AF6A502CE319CAF3864A1A3CD86060E60A27C4708E4CA8AA2BD8F6197F19BFEBBDE675FFADF5423AF4BBB7F46179B3F581AF307B005269920A21F571177480323CF908E5CB70A1DABE1E069A0307CC51F74B9B52BD5EF2720D665CD498F6440D7458B7796253A540F5CDCEC9,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,437,225,189,215,31,0,0,0,0,,5413330337554966D25122012916230185,0088000004E1BDD71F00  7781949F4B819035F04DFF82F0CEE932D79A2ACBA32DC7F0D9C7B3965182DBA9095CC42B2B49ACE18CEC1200C6707DDDE0BD5403A1CA7A44FD557B88AD7ADF397242AA12C1777F3F6D27F572F9765918B4B7D3E945C3FF39A156AF463E6071F0EABBB26DD0C90F8EA2F92514D2EDBA997493A45D453C8BAF6A180E4D6B3AE5B0CF3E425688D456E9133D85B88D0F0BF936E1E292380B59,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,438,157,246,148,123,0,0,0,0,,5413330337554966D25122012916230185,00880000049DF6947B00  7781949F4B81904B385AFF37AA7D5D3F6C98EC247161EC9AEA7FB93BE1B482F8CBB53053067922C0609EEE8E817D18801C98B3AD7A35C36B80E422EA2CB88027E54D80BC588F40A91825B3953F13399D47C94FF35A4C97578DB00A929ED7B109191AE2397831AFA3532FAC3448F6FD818FBC66F794A4BE10BACE447AB318484B2A8484E0B153B3CC44FCD6890F4A61DA160292628CB933,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,439,45,108,17,196,0,0,0,0,,5413330337554966D25122012916230185,00880000042D6C11C400  7781949F4B81908AEC45977177B811D9A4E0675E15080B262D47ABD931331A314F1480A67BC06CFC8860A749F3093642268BF4569937C5E71A5AA036966BFC68459246968A1902AA9F487956141BC24ECD6A3320436933E3761C1691A00A7017B9CB9F09CA6ABB94A3B72BA5D98A1DDF58B84D0DFFCEE06AF72CAD2E7C3B95AE0268878778C934C5E202E9066BB91BC1856C5D9046B0B6,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,440,111,95,35,106,0,0,0,0,,5413330337554966D25122012916230185,00880000046F5F236A00  7781949F4B81901A2735AFCDE0BE3C1C02AE0D208E2F254BCC0AF1DDF3416BFD67AC5EEF1827B34C47E3B5D8F9272AFEA6625D3AE277681A336457956FAC85FB3AEC9ADE005A2FA296034FE3FDA2E5D12DA9D4D18E373C872A1506F80CF46D029ACA3F101D53C8BBFD1C327551B0173884AD241989DAC1177C2F4FE732AFB01C31083C475E311043B02240B4B5A1825E03EF048C9206FE,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,441,255,213,160,179,0,0,0,0,,5413330337554966D25122012916230185,0088000004FFD5A0B300  7781949F4B819000F05C327E871E9EC751B5FBD282842D8E7F76E9E929B2056C183D6107250D8DCD3655D352DE66B60A19F3238C7EC605632E23FA2B37F91C79600DEE6112329865511D6A9A7A779B07CA62C6B8D442401B657F950AF9DEEA2161EA26F928C62288FD3F30EFCDCBF4475FA35C71CE154B1B98C61E10ECB01E487BDBB383989045473BDDD5DF1D0BFBE59EA0C414BD89E1,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,442,3,217,97,219,0,0,0,0,,5413330337554966D25122012916230185,008800000403D961DB00  7781949F4B8190314227DE5B515619E427C556177631DE33988BCFEF5489812EC82E9A09BE94F389F6231056D6A3CCED11BFB6CFB2014DC03B30E8FDE7E4C1374392913892C9632C6A1B80A6ADD2B6C06D7661AB4F7454C0F0F415171B6C3F8DF74DAD73D344FE19BC467238BB7F76CE21F86EF424D4331EC6230AF99B92F3A3EB32BF3451D327E3C9A4FC252C1343B5B4D555B93BC03E,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,443,200,167,86,27,0,0,0,0,,5413330337554966D25122012916230185,0088000004C8A7561B00  7781949F4B819033C607181FE8AFD03A98B4A4926E546509708FBACE471A0521AA9773451505EF5D3EBBC159FFFA0AD4C9CF4C2F1DF3BCA4CF527BEC1C3156205D734BF518969B3EB94FDA49FCC1B68676A3224314C73D8261F468C5C8281B4E25E408AAF771713BDF2FF01008B28985A909DE15E9ED82DA11A8B21B39ADA496EAA6438B1BA1FCD29B672D8D488B31C1CD55956BFEA002,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,444,132,224,19,119,0,0,0,0,,5413330337554966D25122012916230185,008800000484E0137700  7781949F4B81908071C1B63A28745EDCDD6F5BF39B50246FFA77AC3029D6630E1D7B93B54E6BD43A2BA73B8AC9211968AC16D8D3B5CA9192F355591ABE54C897D9A46A1C70EFD77A12B804000F30BEEEF65A0F45C6B7E25E83C99BEE97D159AC5B7BCDC80723D18BF62F767368EC511352E6FE1AAAB402D311DB203B00CF6F6158280607319DDEE39766FD8DF923739088EEABBC6FF173,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,445,205,138,139,244,0,0,0,0,,5413330337554966D25122012916230185,0088000004CD8A8BF400  7781949F4B81908FD6E1D93911A54DF905EBD6AF6D2BE5375FA0E68EFCDC8EC289AFC07BD806A190763CF46FB1A9D40C5176F40026976E0302DC86416C1E06E3CC3D248917E28A681B4058D6C00C71F737BC9740A7C06FFE96D598E64DA5F0F8492C8F79D15E49E11266DC0E275B44FD704E15ECA8C3CB9C74283A78286B75A13FBC6EEF99C23ADB3AF854540B9B6B602F2D0608D0C3B8,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,446,94,0,7,60,0,0,0,0,,5413330337554966D25122012916230185,00880000045E00073C00  7781949F4B8190A108336E3F2594DEFAC3B126E8AA4AA216F39414030B7BEB2D8C7D94032999B9FDD18E267E024CF24CDF0634D11842311815C82C63BD8165C7BF1C1B30FD5F65F65EE6A226B2BC561DA29774F084CE7B9B038A8D889F1F762E818C6A83AB34ABF09B2732690279F30E00B13AB7820108EAA5E6624B19FD74ECDCDB0A20C3C3C6388DB5DCB8F252FE1A899631900DA748,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,447,231,190,31,175,0,0,0,0,,5413330337554966D25122012916230185,0088000004E7BE1FAF00  7781949F4B8190903F43A5912CE9C1B8CBCFE4AA38B309DC63D8A38FB645239B9A8EB0E69E2C8C74531E480F8AB8928D6A76D685ABF9FF3B9D07AA442D858A0FB027FD837FB64CA7BF9EAB6142A9A1692BCA7A80764D2DE20EB0AEB9DD3AD3302E9EE623D41475A977A664258CC0633CF943D90605A7FB122979D16CB7ABD0BC3C1F354DD2A4D92B0736ECD274878CA122E5EA8C5E43F2,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,448,48,105,151,43,0,0,0,0,,5413330337554966D25122012916230185,00880000043069972B00  7781949F4B8190739DFFBF60FCD8B4B7D8061F2AE94A21218DD4405244B85CAC3615703A14EF65FE141B3C983E5B488A67CC0D39573AA079A5960D4CB27D5A85A32A10250E8D1DA774D1DC4F76D88D793BB9071B7A9AB96CC7E904CE2A1E6440E4B7944F3F0BF25ADEE39ED04BCFEB7128FFFBA15314D806A50B3128E861A0B2A5307C65D92E0B18736FDF86E78BF63A70C70BBA38ABC6,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,449,67,197,56,192,0,0,0,0,,5413330337554966D25122012916230185,008800000443C538C000  7781949F4B81907D39834B273BB937C38A21A9A216DC48DE61A39A12D0F17C84B4ED4616B5C5CD225699CE5EFA37CD2526A0232AC1498DB7FB3C6D998FE52AEECFEA19A70F365833A60BD55DA1F2F79197E791DF1669E065790D7448DD1A5E1E6A2F96899DD931CC212C92C649445A33009E0FECA5DADF0F3AD801DD4F64F1E2399A9B5252902D913726061AD6B7BC15C0E4EAEC06BB73,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,450,70,201,250,232,0,0,0,0,,5413330337554966D25122012916230185,008800000446C9FAE800  7781949F4B819050EA15170D3634E830190C69766B7017AEE57CA8CFC9C7450287BD394F24C7F4F8597E5AFD53E9EAE7D31975EDD6641A121376EC96083FF01891C63C78EFDB44A4DE7B7481ADF646DE0ED17F638915C6DE9BFECEF30CF99D266F5B660A8E0ED6F24DA5CD3751FCE4A98CCD58714E19605BC3E3CE627A453FA86A95A5F6EA4026637AE2A0BCAD1CBE191CBEF320FCB245,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,451,208,135,17,91,0,0,0,0,,5413330337554966D25122012916230185,0088000004D087115B00  7781949F4B819068288512DF4896C21763419272060F93E63C5474D770293492B5EBE97C5C8EEDC76869341CDBE6D67737A724844976629B8AA8011BB65C1BC8CEB35A5E8E099147CA67D54485463ED596FA235477D7267A21416EA45E50CA4C77ED7F20DAACA723130269059039D006F6367513D9FC78B11E5046ABA7D0DD6EC7FE261D32B23A3DE8F2C353197FAFBDA544085E9E97C5,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,452,140,192,205,183,0,0,0,0,,5413330337554966D25122012916230185,00880000048CC0CDB700  7781949F4B81908902D6E19EF79230FDC227E43EAB811E24A7692278694AC415EE11EB5CF6B578DFEF4F03F3F02B880C6864424F4C44015E26FB36AC3D18B8DF919108C006DB5D001CDE0E3FEB187377B74B02D2100734DBD25FF2A98038DE7A7537A7EB961C59B140B78E7A0FB7925FCAA5026CF6E053E66BAA488719800CEFD9295F25F2BD2546FE1C79BFB6CFFC1A63904BFC19DD7B,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,453,50,183,58,13,0,0,0,0,,5413330337554966D25122012916230185,008800000432B73A0D00  7781949F4B819015B0FB1052995F6839F0B0FBE633F9BF8EFA5404270193272D15E134ACDEC0AD5DA14529A191CD9A9A8BCD27454C8E43D9DCC337477D0DCF1C3F9A1E9637A351DB04F981A94F14C85E2F0BA69675B093599C54D2D59326E3F676FA6D66223B410238DC37AE44E9D9FD45DA2AC28A981B7EC31E993FFEA164A3EFF3D7F959566BD37B93E6991995477E5F80643EC07C90,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,454,115,170,76,179,0,0,0,0,,5413330337554966D25122012916230185,008800000473AA4CB300  7781949F4B8190A746FAD70A8ABA9C360F8A83C4CCD729C454DDDB87A9752B9E94A9352CF1173BA92BAC07CD18A1DBF120E7C417F86C83AC12864E302B2567A4D0FC53E5C14FCB2E9C173AF61C614D6C204A95FF7AC42442851150523759251097F00BB1404C058C7F163CEFDDD7B1772342719BE33A36778B41472B53DBB2F85214CAB58D877FAD4B2C751600EA6C498D4208F4C0711B,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,455,75,235,206,200,0,0,0,0,,5413330337554966D25122012916230185,00880000044BEBCEC800  7781949F4B81904F8CECE9D9B031680D4140B4FB56D56E2272C56BCC3871EC6EFE89FA78B39891A49A34C570BE81BAEABCFED9CA5296D177F9F1993B6532A945CB955A7A2A67AA26C74A3F8F523D8CFE21995ED78E88E0FCDCB957F4125DF9BC27D8B3B4105714C4742959B6E15C82E4B47654B995474ADDCA9C0F688A6E5A44C17CCA285A6EFBA055E8E2858993C9CFF940172A3233BE,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,456,94,104,252,173,0,0,0,0,,5413330337554966D25122012916230185,00880000045E68FCAD00  7781949F4B819082CF132AE93810B6226044CA7B9FBBB8B7523F6601AF7725A45DBB8E2F19F65EA523FFE0520FC2A9D656BF5E63491181169218D478DAA2FE61DBB02F485761C29A74F015649CC19C80DC012671EF33280FF315869039BC5D241CDD5D6FCC9CA8B250CA067F8A6468D2FBB6EBE936046649C33772995C7BE0C26C6F66C5C67700A9A1E482BB57ECB78D58963F580FF8E8,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,457,238,47,150,113,0,0,0,0,,5413330337554966D25122012916230185,0088000004EE2F967100  7781949F4B8190AF9F7E119208BB5DFF07E604A1E7DF6B2063925732C1C469A51FA5C0A2E961EA5934D3B537AC66663626AB1926CA9D5F67DBC250246AE51BA1D6FB9787A2EA05438CE641023AACFAAE3243EE516017580976BA6A926A06CAF65A60E99FD4C8A57DBE82E6735F0EA64FCE87E41A0D39B7E5ADA80FA14B602FBEB6B6F16A450D6C9DD66D8BB596A553B16FAA2EB8D0B6A5,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,458,170,104,83,205,0,0,0,0,,5413330337554966D25122012916230185,0088000004AA6853CD00  7781949F4B8190000474516B455FC5DFA7F7F33CB5944618C4FE983B65A115C9FBE3429811E50E8FB8CAE1B9192D933BE04CE9068D2B1CDF3168E9E1C71DC08B42A4192381574F456046C6F21643768BCE3B4D7F584DD504E876B92D56C76E49A6B5DCD9D01084F3135582B4B5D95CD34DAB5ED3252F876B781910CA19EEC1E5323EED4F67DDE88B2AED553286DE39F451D793318431FD,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,459,4,176,134,126,0,0,0,0,,5413330337554966D25122012916230185,008800000404B0867E00  7781949F4B8190295531390887D38C1303B23BFAE6F83B64EDD0E186452F748004B3BF2AAC28564D862950FE4ABF7930220FA8B8CB263C7AD4AC6F16D8C246AD7416D4F76AA2F6F4DCFC38F63C3DCA4583B99EEEA613477E4FD5E8BC58763B12F8423C717F4B8785388B0BF51BC16ADE52D03A7126A3D80ADD8A32D24297A49D91330FCF65C65F45F9966B30F3F88C07638630B4DA105B,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,460,77,90,254,250,0,0,0,0,,5413330337554966D25122012916230185,00880000044D5AFEFA00  7781949F4B819071ACAF9D09426958C772F88B78BA6AC276409B1A8C2DF59AA5047E23C3FD33D7C1350689BB717C813DB26D041853363E1986357BD57187AB87DF64E7A9345A77043B8245FAA38E97FB392455A1FC83AABA38285411C1587BA3E7A0923E71E32C0742096CFDF36EF7357F14FB84498AC672594BA4D833C5B31EE6D5545E8AE78473C0839F81752B251914E3B672420EF1,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,461,8,147,186,86,0,0,0,0,,5413330337554966D25122012916230185,00880000040893BA5600  7781949F4B81909348B629929157B6B2EFAB7C291BD1458177F35999EFAB0160FDC079859BACBC49C530746FAB16130AC10A314686975FB312D2A64039ABDB48D812A448A9EBBE6D937E66F0C8F95290DB585B07671652F4EDF06B472BA76067FCEDB3A6E3E64BE0265E84BFDBFAEAC3B721743977DB487C85ACE2438919E92454D51AFB302ADE1BA503238EB3EB64B493CA85546269A7,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,462,146,81,210,201,0,0,0,0,,5413330337554966D25122012916230185,00880000049251D2C900  7781949F4B819017F29F1B3CE4742864DFD7C421492E5BBA700474E42B34DFCB7DC9B07446C93455F161F092B2094C0F92BDC668113217E18BC041DE1CA710F9CAF07866B9A60CB9B20ED91E6CC6395A82AC8CB79ADA864D78D67EFF6E09FAA531A155370117BFF7B40C05AC2484C878DB0BB3A7D48B452CD2A7E8672A33498891FE2A866222CCB4EE19CF538D4032E42FAB22721C5884,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,463,34,199,78,18,0,0,0,0,,5413330337554966D25122012916230185,008800000422C74E1200  7781949F4B819071206DC411F2FD0EFEB65B03CE78CBF707C5BAD95CC8A9BCA70AE73A2800F78E2A42E1CBD24FF5A3D90B7E40EE6BB0D438E8CADDD109B61B16BCE563C3A83F4FFA582B5C8B4A6A2E5C2CB4A2F91BA894132EE4A4A7055B0FD7906467C29C3A4C26F611B9BA85892D73C27C2E6DB64672DDF14CE9E6DE51560A266F92B676F6ADE5D6A27A162DFAF3AEF63D63F66DAAB4,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,464,237,120,120,42,0,0,0,0,,5413330337554966D25122012916230185,0088000004ED78782A00  7781949F4B819053BC7C9F023E2C65CA33C982113D21B72BA13A0E9D3251AC16EA3C97A01EDA6DE82199F1007D996993E14576DD0203A99CD7386FA9B80DE7F6CB3299A246B9AE0F6A90496C6EFC1C8E1F71127B98871A0C9A4DD029DEBC02D58C122861284E9852619AEC39126725D98E8D17C9F8D2951EBF0EADF7C784145F129A0DF498DC98A94B6F200040407E74DA4B95E3EE615E,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,465,125,238,245,115,0,0,0,0,,5413330337554966D25122012916230185,00880000047DEEF57300  7781949F4B8190A308D5C311CA0D989D2943C5311DA7124C4A959D3EF98A63D06EE07B1B9D82BA805D7C31B21CDD3BB8E4F7E9BB92B56F35C73CE54838D63E7F5970180978AEDEE202E7D4CCC603EAE87D08442454F5CEF92000C1160F6A618F2B2B1FF4374FE3C87E85BDEB33A80B8B03D2B11C78C162D741940D682936C1D0124C1981B976463F92018BD979921A9A63AC5DCF7F1C05,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,466,11,144,64,190,0,0,0,0,,5413330337554966D25122012916230185,00880000040B9040BE00  7781949F4B819035C2339568496550BBDEA47B5780D20DECEB51919B3EC1FB27DCF6D9856AEC3A25C8C756AB542291DD355E2C34D97EEA4FEDE513CFD031FE145E1A4394879BFBB29B013824FE93FAACAC80C366F43A971AF73611154F707799C1C842A08AE6B1A3CF8F9C4CE08CC0B7C4F155B607999634A267628F2CDB989BA7DA68E392A957959E2DABC4C9EE631489001854D1C035,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,467,29,13,111,162,0,0,0,0,,5413330337554966D25122012916230185,00880000041D0D6FA200  7781949F4B8190073E889BC501993CB41D7FF3E6BCAAA11476E23CEAFC26DB6A1432C2D8A8577527D8AE4F3158D15FAC25FB05BA3F88F23992486094E69A9B79D0FD6EE57486821EDFEB50C6530C3DAECF0818A11DA9D2A7E82720EAC4A6C01EAA70F8DE284778702DE948758D06FC5625F75871C90EE1026EDD58C995DEDDAC440EBD030B505B8E246AAEF13F6F8FA387EC48D799A484,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1600T_3.csv,468,102,183,231,31,0,0,0,0,,5413330337554966D25122012916230185,008800000466B7E71F00  7781949F4B81903AAEE63AAA1401697E8437F4AAD6FE3865ABA91A86CCFFF782758C07A15ED0FE213E3FB0AF3637E7D7205AE4BEEF3CB40C9CE2A45EB22E6283093B17A024867B6C1E61C72B33276569C1F980A377B41C55B3F9B9BD5F2B5400D93B3038DA21E457FB5926A8366D9F95C8D2B9D03EEF51D8428266E352446E3F2E2A28D69E1A8C43CAEC01A973ECABF0F34CE1B5C2FCAE,,,,,
